Customer_ID,Gender,Age,Remaining Rewards Points,Churn
141491690,Female,20,2590,0
141496732,Female,20,300,1
141509371,Female,40,885,1
141589298,Male,40,945,1
141613948,Female,30,1810,0
141633564,Female,50,2770,0
141680063,Male,30,3970,1
141686225,Female,20,1460,1
141715819,Male,60,205,1
141716571,Male,60,740,0
141721568,Female,30,520,1
141769270,Female,60,940,0
141862032,Male,20,195,0
141877586,Female,30,3130,0
141894859,Male,40,1840,0
141910610,Female,20,2300,0
141926765,Female,20,890,1
141928325,Male,50,280,1
141952818,Female,40,2100,0
141967898,Male,40,730,0
141986653,Male,30,200,1
142024354,Female,30,1560,0
142025931,Male,30,6450,0
142028864,Male,40,580,0
142031581,Female,50,230,1
142035947,Female,40,465,1
142036258,Female,50,1380,0
142054931,Male,30,2540,1
142066156,Male,20,600,1
142087373,Female,40,1520,0
142102021,Female,40,380,1
142102496,Male,30,160,1
142104476,Female,40,550,1
142152262,Female,40,660,0
142182993,Female,20,750,0
142195979,Male,30,720,0
142199335,Female,30,2300,0
142243861,Male,20,1000,0
142257905,Female,60,1220,1
142276340,Female,60,540,0
142297123,Female,60,1630,0
142312208,Female,40,730,0
142330295,Female,20,3240,0
142332411,Female,20,260,1
142388494,Male,20,1730,0
142409038,Female,30,640,0
142423836,Female,20,1710,1
142436256,Male,30,1920,1
142442608,Male,30,870,0
142457985,Female,40,1600,0
142473107,Female,20,360,0
142507338,Female,60,400,1
142513544,Male,30,1440,0
142547686,Female,20,180,0
142551362,Female,40,1920,0
142556381,Female,40,515,1
142579915,Male,30,1560,0
142597926,Male,30,2450,0
142601869,Female,40,650,1
142614043,Female,60,395,1
142648338,Female,50,620,0
142681816,Male,20,2970,1
142687740,Female,30,870,0
142694502,Male,30,1100,0
142789611,Female,30,780,0
142866251,Male,50,1240,0
142922049,Male,40,300,1
142929130,Male,20,1990,0
142956334,Female,60,1080,0
142960805,Female,40,170,1
142962809,Male,60,1780,0
142990673,Female,20,1330,1
142992028,Female,30,330,1
143000371,Female,20,570,1
143021789,Female,30,1570,1
143030545,Female,20,1680,0
143049134,Female,30,800,0
143089482,Male,50,1150,1
143096343,Male,40,2300,0
143097425,Male,20,380,1
143098057,Female,60,410,1
143098590,Female,60,230,0
143107421,Female,40,1290,1
143158904,Female,40,590,0
143167043,Female,20,960,0
143183432,Male,60,620,1
143222599,Female,20,1510,0
143244744,Male,20,350,1
143256211,Female,50,840,0
143269839,Male,60,570,0
143292714,Female,40,190,1
143298761,Female,50,1290,0
143303656,Female,60,520,0
143322626,Female,30,510,0
143361137,Female,30,765,0
143362998,Male,20,1240,0
143379538,Male,60,750,1
143436972,Male,30,1190,0
143468102,Female,40,1940,0
143468232,Male,40,170,1
143468584,Female,50,670,0
143517510,Female,60,330,1
143524082,Female,40,2240,1
143551965,Female,30,500,1
143579785,Male,20,2130,1
143586172,Female,30,790,1
143598922,Male,20,250,1
143619955,Female,60,1170,1
143645978,Female,30,1060,1
143736157,Female,20,340,1
143767342,Female,30,2120,1
143811991,Male,60,650,0
143842797,Female,60,220,1
143925292,Female,20,3790,0
143943531,Male,40,3510,0
143956784,Female,20,1320,0
143959952,Female,60,295,1
143973590,Female,20,580,0
144013486,Male,20,200,1
144039462,Female,20,910,1
144045883,Female,40,2020,0
144076634,Male,60,550,1
144092337,Female,40,680,0
144111977,Female,20,1280,1
144118181,Female,30,570,1
144149789,Female,20,420,1
144160333,Female,30,1720,0
144202248,Female,20,1520,0
144210175,Female,60,760,1
144249366,Female,30,2430,0
144258924,Female,30,770,0
144270315,Male,20,760,0
144271732,Male,20,1480,0
144294441,Male,40,1550,0
144310691,Female,60,1620,1
144324001,Female,30,1950,0
144369583,Male,60,490,1
144389987,Male,30,160,1
144391645,Female,50,1060,0
144394684,Male,40,720,0
144410766,Male,30,960,1
144418991,Female,20,1770,0
144472320,Female,30,3070,0
144483548,Female,30,960,0
144485641,Female,20,2360,0
144538569,Female,40,1170,0
144545697,Male,20,310,1
144605391,Female,40,2150,0
144607890,Female,20,930,1
144654672,Female,20,190,1
144674625,Female,50,260,1
144736477,Female,20,500,0
144762636,Female,40,3920,0
144772505,Male,20,310,1
144786748,Male,60,460,1
144818326,Female,30,2390,0
144851576,Male,40,780,0
144867225,Female,30,1500,1
144881122,Male,20,1060,1
144885489,Male,30,410,0
144913427,Female,60,1060,0
144914769,Male,20,330,1
144923433,Female,30,255,1
145009020,Female,40,4160,0
145011924,Male,20,1650,0
145028144,Female,20,2100,0
145054150,Male,60,1790,0
145056697,Female,40,1920,1
145073564,Female,20,1130,1
145104633,Female,20,1680,0
145110092,Male,20,300,1
145120220,Female,30,480,1
145143670,Male,20,1360,0
145189524,Female,20,930,0
145195778,Female,60,460,1
145198328,Female,20,6840,0
145205804,Male,40,990,0
145205996,Female,20,1190,1
145232190,Female,60,370,1
145235429,Female,40,930,1
145269691,Male,50,2050,0
145354618,Female,20,500,1
145381096,Female,50,800,1
145381188,Male,20,270,1
145381799,Female,30,890,0
145430794,Female,20,1960,0
145447020,Female,20,1270,0
145472237,Female,30,1000,1
145491801,Female,30,340,1
145494802,Male,40,600,0
145498367,Male,50,450,1
145502293,Male,40,725,0
145533754,Male,50,400,0
145547812,Male,30,450,1
145561689,Female,50,680,0
145569647,Female,60,200,1
145570391,Male,60,540,1
145601705,Female,20,690,0
145645723,Male,40,370,1
145669071,Female,40,980,0
145686528,Female,60,1180,0
145705458,Female,30,170,1
145723087,Male,50,1470,0
145757570,Male,20,710,1
145759833,Female,40,170,1
145770296,Male,20,570,1
145772788,Male,30,340,1
145776267,Female,50,1270,0
145787157,Female,60,1500,0
145826030,Female,60,1600,0
145841484,Male,20,1410,0
145843457,Female,40,180,1
145847264,Female,20,280,1
145847608,Female,40,615,1
145871498,Male,40,885,1
145877179,Female,50,440,1
145886799,Female,30,980,1
145991530,Male,20,255,1
145992810,Male,20,90,0
146019134,Female,40,470,1
146022356,Female,20,1000,0
146051905,Male,50,245,1
146060563,Male,60,140,0
146083852,Male,30,1210,0
146091932,Female,60,710,1
146103390,Female,20,1710,0
146103925,Female,30,1360,0
146112545,Female,20,740,0
146129390,Female,40,3790,0
146133151,Female,40,1210,0
146152657,Male,20,1650,0
146156266,Male,50,3000,0
146156792,Male,20,1550,1
146199423,Male,20,4320,0
146202581,Male,60,940,1
146250698,Male,40,1030,1
146263834,Male,30,1840,0
146306005,Male,60,255,0
146333995,Male,50,540,1
146342928,Female,40,670,1
146405104,Female,40,740,1
146408587,Female,50,1080,0
146419620,Female,40,755,1
146491114,Female,30,2380,1
146512413,Female,20,2610,0
146519092,Female,20,970,0
146521705,Male,30,630,0
146532558,Female,50,1000,0
146540843,Female,30,1300,0
146554949,Female,40,3160,0
146578716,Female,40,2330,1
146584045,Female,30,470,0
146634535,Male,20,740,1
146648969,Female,30,545,1
146651365,Male,20,1410,0
146652751,Female,30,510,0
146723840,Female,40,2710,0
146726360,Female,60,680,1
146729255,Male,60,1560,0
146754189,Female,30,1580,0
146773784,Male,20,1670,0
146804433,Female,20,250,0
146823540,Female,40,970,1
146943460,Male,20,1270,0
146966063,Female,40,335,1
146971470,Female,30,3250,0
147040717,Male,40,1600,0
147046566,Male,30,2920,1
147073920,Female,20,295,1
147079861,Male,40,260,1
147082137,Female,30,810,1
147113633,Female,40,1190,0
147124639,Female,30,650,1
147124769,Female,20,2070,0
147143456,Male,30,1350,0
147146273,Male,30,1710,0
147154377,Male,50,1650,0
147177840,Male,60,1610,0
147226982,Female,50,1655,1
147238756,Female,30,220,1
147258785,Male,20,1570,1
147281233,Male,40,970,1
147283954,Female,50,700,1
147286337,Male,20,290,1
147292840,Female,30,950,1
147292932,Female,40,3480,0
147305779,Male,50,1180,0
147312173,Female,20,2870,0
147312616,Female,30,1860,0
147323544,Female,40,350,0
147338487,Female,60,360,1
147408036,Female,60,440,1
147409859,Male,20,210,1
147416857,Female,30,700,0
147422988,Male,20,2540,0
147432819,Female,20,595,1
147509887,Male,30,2150,0
147525535,Male,30,265,1
147528642,Female,60,230,1
147546929,Female,40,5070,0
147576940,Male,30,460,1
147583399,Female,20,380,1
147594432,Male,20,380,1
147604407,Female,30,1710,0
147614376,Female,60,980,0
147625426,Female,60,700,0
147638082,Female,30,970,0
147649255,Female,40,2660,1
147658011,Female,40,980,1
147687011,Female,40,1250,1
147742581,Male,20,1990,0
147743496,Male,30,3330,0
147815063,Female,20,680,1
147818910,Male,40,1220,0
147842175,Male,30,305,1
147851962,Female,20,520,1
147853904,Male,60,1160,0
147887282,Female,40,650,1
147930360,Male,60,310,1
147951334,Female,60,370,1
147998469,Female,40,1880,0
148016445,Female,40,1140,0
148018456,Male,20,620,1
148028356,Male,40,1280,0
148086134,Female,20,1030,0
148100182,Female,20,1790,0
148130042,Female,50,540,1
148155427,Male,30,930,0
148156981,Female,30,200,1
148175494,Male,20,1350,0
148181396,Male,20,900,0
148255448,Male,60,2270,0
148262927,Male,30,570,1
148355056,Female,40,670,1
148377409,Male,20,200,1
148379366,Female,60,1070,0
148413763,Female,40,880,1
148439916,Female,40,590,1
148453981,Male,50,440,0
148468534,Female,40,370,1
148481700,Female,40,400,0
148502207,Female,30,2690,0
148527750,Female,40,4680,0
148529532,Female,40,1040,0
148532075,Male,20,1670,0
148548427,Male,30,395,1
148570862,Female,40,1740,0
148571425,Male,20,1175,1
148580526,Male,60,190,0
148583336,Female,50,1350,0
148595322,Female,60,675,1
148628723,Female,30,1130,0
148695947,Female,30,1050,1
148698931,Male,50,550,0
148763295,Male,40,680,0
148848824,Female,60,340,1
148860086,Female,40,3110,1
148869461,Female,20,1230,0
148877190,Female,40,1050,0
148878999,Female,30,550,0
148893343,Female,50,970,0
148904766,Female,30,1700,0
148963831,Male,60,3180,0
148964654,Female,60,580,1
148978613,Female,30,1620,0
149003857,Male,30,560,1
149022841,Female,20,2460,0
149025040,Female,40,370,0
149027709,Male,20,175,1
149035216,Female,30,1160,0
149053159,Female,30,370,0
149060720,Male,40,1730,0
149080995,Female,40,695,1
149081084,Male,60,550,0
149102567,Female,30,870,0
149141689,Male,30,180,1
149190588,Male,30,750,0
149215182,Male,40,4320,0
149268317,Male,40,1520,0
149303643,Female,40,1520,0
149326642,Female,40,2110,0
149330670,Female,30,1420,0
149339659,Male,20,1220,0
149368994,Female,20,1790,0
149386202,Female,60,1190,1
149388190,Female,30,1550,0
149477122,Male,20,250,1
149561210,Female,20,770,1
149603354,Male,20,470,1
149633085,Female,60,1300,0
149639247,Male,60,3720,0
149647594,Male,60,510,1
149673791,Female,20,570,1
149693577,Female,20,1130,0
149711035,Female,20,1100,0
149732030,Male,30,1850,0
149734492,Male,30,1610,0
149734713,Female,30,740,1
149753417,Female,20,640,1
149753745,Male,40,610,0
149791273,Female,20,2060,0
149797411,Female,40,400,1
149804256,Male,30,850,1
149808513,Female,60,1000,1
149832112,Female,20,1750,0
149851724,Male,40,3150,0
149852974,Female,50,2140,1
149860375,Male,20,170,1
149883053,Male,60,750,1
149894134,Female,20,780,0
149904536,Male,20,420,1
149912517,Female,60,1990,1
149926187,Female,60,1140,1
149939088,Female,40,70,1
149946574,Female,40,1540,0
149972788,Male,30,370,1
149998702,Female,30,300,1
150014187,Female,40,3200,0
150033423,Female,60,2390,0
150036912,Female,60,230,1
150063550,Female,30,430,0
150072880,Male,30,660,1
150092444,Female,20,1510,1
150111176,Female,20,810,1
150142941,Male,20,1640,0
150152698,Female,40,420,1
150164264,Male,20,330,1
150189618,Male,60,1610,0
150196791,Female,40,380,0
150200054,Female,40,660,1
150215539,Female,60,340,0
150231263,Female,40,760,1
150232901,Female,40,670,0
150238507,Female,60,465,1
150241200,Male,40,1460,0
150291687,Female,60,540,0
150311804,Female,60,1050,0
150312191,Female,20,270,1
150313655,Female,50,630,0
150325016,Female,30,245,1
150344093,Male,30,760,1
150370177,Female,40,1060,0
150385768,Female,30,1010,0
150410279,Male,40,310,1
150416592,Female,40,1690,0
150420599,Female,20,3100,0
150448173,Female,20,1400,0
150455621,Female,40,740,0
150460700,Female,20,3270,0
150470204,Female,40,2060,0
150471584,Female,20,3490,0
150476398,Female,60,700,0
150492213,Female,50,1170,0
150535729,Male,20,2110,0
150618095,Male,50,710,0
150622924,Female,20,320,1
150635191,Female,30,970,0
150643172,Male,20,1820,1
150713806,Female,20,1080,0
150723683,Female,20,800,0
150761081,Male,20,1870,0
150767168,Female,20,2770,0
150774067,Female,50,3210,0
150785933,Male,20,225,1
150786046,Female,30,970,0
150789672,Female,60,1130,0
150805495,Female,40,2300,0
150821488,Female,20,720,0
150864034,Female,30,3550,0
150904181,Female,40,1360,0
150926329,Female,20,580,1
150961702,Female,40,740,1
150968831,Male,20,150,1
150969968,Female,30,2410,0
151005108,Male,50,2860,1
151017392,Female,20,1810,0
151029326,Male,60,660,1
151034443,Female,30,950,0
151045845,Male,20,3170,0
151091095,Female,60,1570,0
151092269,Female,50,7390,0
151149789,Female,20,2560,0
151163976,Female,40,1650,0
151174552,Male,60,870,1
151253806,Female,60,730,1
151256746,Male,20,1190,1
151268619,Female,40,2620,0
151295929,Male,50,1850,0
151342289,Female,40,815,1
151342616,Female,30,1130,0
151367381,Male,40,255,1
151459925,Female,20,1520,0
151460747,Male,20,1080,0
151477059,Female,40,1700,0
151489533,Male,30,2755,0
151502522,Female,40,300,1
151559731,Male,60,590,1
151584825,Female,30,1450,1
151587994,Female,30,1040,1
151627133,Male,20,620,1
151641191,Female,60,2150,0
151651763,Female,40,1430,0
151680879,Female,40,510,1
151694098,Female,60,200,1
151713393,Male,20,400,1
151718275,Male,30,840,0
151742249,Male,50,1030,1
151744601,Male,40,170,1
151746568,Female,20,315,1
151790448,Female,30,900,0
151790868,Female,40,880,0
151802387,Female,40,3920,0
151823375,Female,20,1340,0
151830250,Male,60,115,1
151837600,Female,60,340,1
151840709,Female,40,1270,1
151857110,Male,40,190,0
151881252,Female,50,960,0
151881290,Female,30,640,0
151888886,Male,20,470,1
151910235,Male,60,1030,0
151925468,Female,40,1180,0
151935009,Female,30,1720,0
151939823,Male,60,340,1
151958268,Female,30,440,0
151961152,Female,50,3380,0
151971281,Female,20,1980,1
151999452,Male,30,960,0
152007613,Female,50,780,0
152058523,Male,60,630,1
152074462,Male,40,480,1
152111754,Female,40,1090,0
152132834,Female,60,2880,1
152145261,Female,60,2300,1
152156816,Female,60,510,1
152160257,Male,40,1080,0
152241147,Female,40,400,1
152245930,Female,30,1930,0
152287053,Female,20,300,1
152291074,Male,50,630,1
152294259,Male,20,190,1
152308376,Female,20,860,0
152312021,Female,50,1240,0
152312434,Female,20,550,0
152332975,Female,50,730,0
152356179,Male,20,450,1
152366871,Male,20,275,1
152377723,Male,40,330,1
152401329,Female,30,790,1
152410390,Female,20,2770,1
152421495,Female,20,290,1
152431067,Female,30,800,0
152437281,Female,30,930,0
152444548,Male,20,510,1
152455575,Male,40,1090,0
152500299,Male,30,1120,1
152527418,Female,30,230,1
152571503,Male,40,1980,0
152638404,Female,30,2120,0
152664267,Male,40,1450,0
152683411,Female,30,1645,1
152734113,Female,50,630,1
152761362,Female,40,330,1
152769818,Male,40,740,0
152775840,Female,60,270,1
152857256,Female,60,1400,0
152862090,Female,50,770,1
152872099,Female,20,245,1
152873393,Female,20,550,1
152897559,Female,20,2610,0
152967184,Female,40,660,1
152989407,Female,20,360,1
152997877,Female,40,2980,0
153001191,Male,30,690,1
153004994,Female,60,650,1
153051523,Male,60,780,0
153059703,Female,30,1590,0
153074508,Female,50,1980,0
153076243,Female,30,2690,0
153079664,Female,60,310,1
153084378,Male,20,1560,0
153131225,Male,20,1560,1
153136367,Male,50,1200,0
153141965,Male,30,2470,0
153161178,Male,30,2080,1
153175557,Female,40,1120,1
153180575,Male,50,430,1
153192608,Male,40,2380,0
153198075,Female,20,2030,1
153242648,Male,50,800,0
153243676,Female,60,155,1
153273550,Female,50,2490,0
153315861,Female,20,2500,1
153347046,Male,30,1550,1
153368843,Male,40,2490,0
153377463,Male,30,660,0
153389060,Female,40,610,0
153394217,Female,20,570,1
153396365,Female,30,1350,0
153482013,Male,20,300,1
153484864,Female,20,810,0
153496782,Female,20,1330,1
153506962,Female,50,1510,0
153523266,Female,40,1140,0
153536594,Female,50,1070,1
153537805,Male,40,3190,1
153556097,Female,30,1130,0
153582102,Female,60,1190,0
153585233,Male,20,3160,0
153606402,Male,20,1630,1
153617064,Male,40,1760,1
153641540,Female,20,1150,1
153642356,Female,40,250,1
153654199,Female,20,3320,0
153659682,Female,20,530,1
153682222,Female,30,1580,0
153690913,Male,20,440,1
153703828,Female,30,1490,0
153706270,Female,60,1690,0
153745842,Male,40,1700,0
153751379,Male,60,230,0
153766014,Female,40,870,0
153774927,Female,20,3800,0
153789310,Female,50,1010,1
153841858,Male,50,1220,0
153859068,Female,20,1120,0
153910370,Male,50,1890,0
153922205,Female,30,780,0
153927682,Female,50,2020,0
153950116,Male,40,1750,0
153962188,Male,60,1270,0
153989130,Female,50,2610,0
153989239,Male,30,660,0
154026353,Female,30,1500,1
154036482,Male,30,1010,0
154047624,Female,40,1040,0
154110762,Female,50,375,1
154138452,Male,20,170,1
154181564,Male,40,3380,0
154204126,Female,40,730,1
154216891,Female,40,2480,0
154235731,Female,60,2020,0
154278202,Male,60,430,1
154316522,Male,50,530,0
154353466,Male,60,2120,0
154358645,Female,20,1680,0
154398788,Male,20,670,0
154447134,Female,20,2130,0
154470828,Female,20,2970,0
154508095,Male,30,1480,0
154508927,Female,60,1040,0
154527980,Female,30,1650,0
154550056,Male,60,2950,0
154589292,Female,60,1110,0
154592056,Female,30,690,0
154647541,Female,50,660,0
154661769,Male,20,390,1
154678545,Female,20,2040,0
154683563,Female,20,790,0
154693517,Female,20,2770,0
154743557,Female,40,360,1
154747692,Female,20,500,1
154757493,Female,20,640,1
154801578,Female,50,1510,0
154809406,Female,50,1890,0
154814974,Female,20,2250,0
154821453,Female,30,1720,1
154851016,Female,30,940,1
154853461,Female,20,560,0
154883574,Female,40,390,1
154943438,Male,20,300,0
154950054,Female,30,1520,0
155011372,Female,40,1980,0
155084284,Female,30,1170,0
155112741,Male,40,440,1
155124058,Female,20,8260,0
155129398,Male,30,1310,0
155135870,Male,40,2110,0
155158886,Male,40,580,1
155289610,Male,20,320,0
155301534,Female,60,2590,0
155330770,Male,60,320,1
155338035,Male,60,1010,1
155355902,Female,20,1910,0
155356039,Male,30,1570,0
155394239,Female,20,1030,1
155398183,Female,30,1650,0
155491211,Female,60,1730,0
155534703,Female,40,2320,0
155553568,Male,60,1035,1
155605717,Female,40,2500,0
155610391,Female,60,840,1
155618441,Female,20,720,0
155626064,Female,50,725,1
155629652,Female,40,940,0
155640916,Female,60,190,1
155660846,Female,20,240,1
155707732,Female,20,630,1
155737135,Male,20,260,1
155738576,Female,40,1080,1
155743136,Male,30,890,0
155759946,Female,40,380,1
155767699,Female,20,670,1
155792202,Male,40,660,1
155798877,Male,40,260,0
155809962,Female,30,1130,0
155810838,Male,60,150,1
155870948,Female,30,830,0
155884501,Male,20,195,1
155905619,Female,50,2130,0
155910248,Female,40,1160,0
155939652,Female,60,370,1
155940795,Female,60,1460,0
155942843,Female,40,810,1
155963091,Female,40,695,1
155999106,Female,60,740,1
155999779,Male,20,1580,0
156012569,Female,20,670,0
156033878,Male,20,115,1
156053135,Female,30,260,0
156054279,Female,30,820,1
156083316,Male,30,340,0
156119985,Female,20,4140,0
156137231,Female,30,375,1
156149784,Female,60,1800,0
156154702,Male,20,1160,0
156164206,Female,50,1040,0
156183351,Female,20,950,0
156185799,Male,50,1255,0
156194258,Male,60,820,0
156201901,Male,30,1000,0
156213720,Female,30,1740,0
156230390,Female,40,1350,0
156269963,Female,60,2460,0
156271874,Female,20,965,1
156302752,Male,60,480,0
156316315,Male,20,1300,0
156340914,Female,40,750,0
156343182,Female,40,1180,1
156394276,Female,40,195,1
156418491,Female,50,1240,1
156461497,Female,30,900,0
156478372,Female,40,1560,0
156491579,Female,20,1140,0
156518870,Female,40,255,1
156527155,Female,20,1680,0
156545272,Female,30,390,1
156572896,Female,40,2810,0
156581898,Female,40,1310,1
156582604,Male,20,2570,0
156618440,Female,60,450,0
156627763,Female,20,2790,0
156650518,Female,20,370,1
156669541,Female,60,1490,0
156670103,Female,40,2830,0
156694895,Female,20,1740,0
156707892,Female,50,260,1
156728729,Male,50,320,0
156756357,Female,20,1410,1
156761122,Female,20,240,0
156770025,Male,30,2930,0
156792287,Male,30,2460,0
156798364,Male,50,1450,0
156820171,Female,20,510,0
156820928,Female,30,1920,0
156844672,Female,30,290,1
156904093,Female,20,275,1
156907056,Male,30,3130,0
156908770,Female,30,510,1
156924596,Female,20,1020,0
157002729,Female,20,660,1
157018409,Male,20,3150,0
157039961,Female,30,1070,0
157120829,Male,20,430,1
157129013,Female,40,530,1
157228709,Female,40,1060,0
157244617,Female,30,3020,1
157298931,Female,20,1140,0
157303628,Female,50,1630,0
157325736,Female,40,1740,0
157351742,Female,40,560,0
157376240,Female,30,720,0
157385518,Female,20,2540,0
157387574,Female,20,620,1
157395234,Male,40,280,1
157397696,Male,40,1150,0
157421643,Male,50,330,1
157422312,Female,20,2010,0
157422336,Female,40,560,1
157423883,Female,30,250,1
157432632,Female,50,1090,0
157437484,Male,40,2400,0
157454498,Female,60,510,1
157606347,Female,30,3480,0
157627021,Female,30,250,1
157666563,Female,40,2220,1
157672991,Male,20,1010,1
157724294,Female,20,720,0
157758473,Female,30,445,1
157759494,Male,30,1360,0
157760049,Female,60,1580,0
157771182,Female,20,2000,0
157782058,Female,20,2010,0
157790718,Female,60,1830,0
157790831,Male,20,655,1
157870366,Female,50,420,1
157887074,Female,60,1385,1
157900124,Female,20,1620,0
157937632,Female,40,250,1
157955155,Male,40,2170,0
157967141,Female,20,640,1
157992709,Female,60,680,0
158004012,Female,20,310,1
158011959,Female,20,800,0
158046494,Female,30,715,1
158062357,Female,20,1090,0
158068823,Female,40,340,0
158080382,Male,20,1240,0
158122365,Female,20,740,0
158197011,Male,30,205,1
158243015,Female,40,1020,0
158271094,Male,20,650,0
158286302,Male,60,2660,1
158300336,Female,20,1360,0
158328637,Female,30,920,0
158330968,Female,20,2440,0
158333648,Female,30,880,0
158344569,Male,40,920,1
158353455,Female,40,1080,0
158374498,Male,20,920,1
158416808,Male,40,955,1
158422717,Female,20,760,0
158423301,Male,30,240,1
158486894,Male,30,1650,0
158549735,Female,20,310,0
158561546,Female,60,370,1
158575673,Female,60,600,0
158585641,Female,60,830,0
158646335,Male,40,1690,0
158657805,Male,30,3210,0
158662960,Female,40,1700,0
158686393,Female,30,1390,0
158690178,Male,60,970,0
158692615,Female,30,710,1
158730546,Male,30,2290,0
158777497,Male,50,225,1
158804346,Female,40,4030,0
158838259,Female,20,2520,1
158874493,Female,30,4230,0
158925836,Female,20,1200,0
158935712,Female,30,320,1
158937082,Male,50,1260,0
158947739,Female,30,3880,0
158957820,Female,60,960,0
158997574,Female,40,2880,0
159001706,Female,40,880,1
159011071,Male,40,1105,1
159017516,Female,20,780,0
159017790,Female,60,170,0
159025788,Female,60,730,1
159059929,Female,30,310,1
159094791,Male,40,730,0
159126621,Female,20,1730,1
159140849,Female,40,505,1
159171355,Female,20,3130,0
159177937,Female,30,410,1
159188315,Male,20,390,0
159196631,Male,40,1620,0
159202462,Male,40,930,0
159266105,Female,30,1580,0
159271253,Male,30,1450,0
159274520,Female,60,1090,1
159319528,Female,20,820,0
159329718,Female,60,640,1
159399339,Male,40,930,0
159452317,Female,40,450,0
159465744,Female,60,370,1
159481522,Female,20,1120,1
159489894,Female,40,990,0
159508373,Male,60,450,1
159520146,Female,30,1580,1
159520566,Female,20,895,1
159538288,Female,60,120,1
159556572,Female,60,350,1
159574989,Female,20,1180,1
159579472,Female,30,770,0
159605300,Female,20,2870,0
159611110,Female,60,360,0
159629238,Female,40,660,0
159654667,Female,20,2620,1
159655947,Female,20,1130,1
159671503,Male,20,1540,0
159675778,Female,30,450,0
159685197,Female,40,520,1
159698500,Female,20,900,1
159710752,Female,40,390,1
159717713,Female,40,450,0
159752134,Female,30,3610,0
159774686,Female,30,1560,0
159796473,Female,30,700,1
159812555,Female,40,2110,0
159831242,Male,20,120,1
159835417,Female,30,2710,0
159845577,Female,20,1560,0
159851608,Female,40,1540,0
159856429,Female,40,165,1
159881148,Male,50,105,1
159910220,Female,50,955,1
159946410,Female,20,350,1
159953005,Female,30,1670,1
159967255,Female,60,4660,0
160004703,Female,40,620,0
160022301,Female,20,240,1
160049025,Male,20,2990,0
160078063,Male,30,3320,0
160083500,Female,40,650,1
160084842,Female,50,425,1
160119391,Female,30,3260,1
160122773,Male,20,1350,0
160134776,Female,20,1920,0
160151537,Female,50,1080,1
160158512,Male,30,2090,0
160191533,Female,40,3100,0
160229397,Male,50,1020,0
160256263,Male,60,270,1
160260642,Female,40,570,1
160282620,Male,40,1540,0
160299147,Male,20,620,1
160317483,Male,60,2210,0
160385970,Female,60,730,1
160423597,Male,20,2300,0
160438782,Male,20,1230,0
160463333,Female,50,1750,0
160505378,Female,30,2030,1
160516480,Female,30,1190,1
160549464,Female,60,2870,0
160558176,Female,20,765,1
160558305,Female,50,460,1
160567307,Male,30,1270,0
160722355,Female,30,2430,0
160728326,Female,40,1450,0
160733757,Female,60,1270,0
160736079,Female,20,450,1
160756992,Female,30,460,0
160757890,Female,20,930,1
160858160,Female,40,1380,0
160858740,Female,40,870,1
160878823,Male,60,1700,1
160880505,Female,40,1450,0
160893192,Male,20,260,1
160898999,Male,20,1400,1
160917799,Female,20,1010,0
160920980,Female,20,2210,1
160932013,Female,60,1430,0
160940971,Female,60,690,0
160945655,Female,40,2320,0
160995506,Female,20,1430,1
161103719,Female,50,430,1
161107601,Female,20,1900,0
161115545,Female,40,1630,0
161128491,Female,40,150,1
161158665,Male,30,730,1
161183674,Male,30,1030,1
161200470,Female,60,600,1
161201835,Male,20,1400,0
161209282,Female,60,320,1
161209619,Female,50,950,0
161220195,Female,60,1460,1
161227538,Female,20,530,1
161228689,Male,60,1040,0
161275157,Male,60,2160,0
161340749,Male,20,1170,1
161349568,Male,60,2200,0
161369689,Female,40,2580,0
161375062,Female,40,1450,1
161379183,Female,50,4660,0
161403840,Male,40,320,0
161447769,Female,40,510,0
161487826,Male,30,280,1
161498280,Female,30,820,0
161515543,Male,40,1450,0
161533554,Female,50,245,1
161534735,Female,40,420,1
161554160,Female,50,1120,0
161572768,Female,20,520,1
161581487,Female,30,585,1
161593992,Female,40,320,1
161595149,Female,40,400,0
161619739,Male,50,570,0
161648197,Female,20,970,0
161680197,Female,30,260,1
161694965,Female,60,450,1
161702431,Female,30,2980,1
161760721,Female,30,2240,0
161777323,Female,40,1810,0
161781597,Female,50,1510,0
161829800,Female,50,640,0
161901933,Female,20,1610,0
161919655,Female,20,215,1
161942325,Female,60,1160,0
161995307,Female,40,540,1
162036344,Male,30,1810,0
162047197,Female,20,1000,0
162056342,Female,60,360,1
162067249,Female,30,330,0
162104272,Female,60,950,1
162120210,Female,50,475,1
162123600,Female,20,700,0
162126793,Female,30,630,1
162177580,Female,30,1380,0
162185011,Male,60,530,1
162185639,Male,30,2520,0
162195362,Male,40,580,1
162203340,Male,30,2120,0
162208635,Male,50,1050,0
162212243,Female,50,990,0
162221900,Female,20,2490,1
162229272,Female,20,1030,0
162239844,Male,20,280,1
162249997,Female,30,610,0
162252751,Female,20,680,1
162268172,Male,20,3350,0
162269926,Female,20,4900,0
162271042,Female,30,150,1
162282253,Female,20,560,1
162295215,Male,20,1490,0
162303910,Male,20,220,1
162341998,Female,20,960,0
162344562,Female,20,890,1
162392099,Female,50,1170,0
162418621,Male,40,580,1
162456180,Female,40,780,1
162458702,Female,20,1270,0
162462877,Female,40,2260,0
162467285,Male,20,590,1
